review_text,processed_text,label,source
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn chất_lượng sản_phẩm tuyệt_vời shop phục_vụ,1,tiki_sentiment
62616338725,62616338725,0,dduongdev_shopee_raw
Áo mát vải mềm dễ chịu Rất đáng tiền.,áo mát vải mềm dễ_chịu tiền,1,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời ,Đóng gói sản phẩm rất đẹp và chắc chắn.",chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn,1,tiki_sentiment
"Dây đeo hơi mỏng nhưng cảm thấy phù hợp giá tiền, đóng góp cẩn thận.",dây đeo hơi mỏng cảm_thấy phù_hợp giá tiền đóng_góp cẩn_thận,1,tiki_sentiment
phải nói thật mến chị chủ shop cực kì. thân thiện và nhiệt tình tư vấn cho khách. sẽ ủng hộ lại Shop phục vụ rất tốt.,thật_mến chủ_shop cực_kì thân_thiện nhiệt_tình tư_vấn ủng_hộ shop phục_vụ,1,tiki_sentiment
"Sp tạp được, Đóng gói sản phẩm rất đẹp và chắc chắn.",sản_phẩm tạp đóng_gói sản_phẩm đẹp chắc_chắn,1,tiki_sentiment
Mặc rất thoải mái lun.,mặc thoải_mái lun,1,tiki_sentiment
"Đường may chắc, vải ok.",đường may vải,1,tiki_sentiment
79385448232,79385448232,1,dduongdev_shopee_raw
Giấy in đẹp.,giấy in đẹp,1,tiki_sentiment
Tốc độ nhanh.,tốc_độ,1,tiki_sentiment
46853671570,46853671570,0,dduongdev_shopee_raw
"ngày đầu về mang nút ngoài cùng không được phải nhờ người kéo giùm, đeo xong đau hết tay.",đầu nút kéo giùm đeo đau,0,tiki_sentiment
Thái độ phục vụ tốt 👍👍👍.,thái_độ phục_vụ,1,tiki_sentiment
11442115817,11442115817,0,dduongdev_shopee_raw
Đóng gói siêu đáng yeu- sp như hình.,đóng_gói siêu_đáng yeu sản_phẩm hình,1,tiki_sentiment
90205810167,90205810167,0,dduongdev_shopee_raw
Đẹp ai muốn mua cung k hoi hận.,đẹp mua cung hoi hận,1,tiki_sentiment
"Vải mát, rộng rãi, mặc rất ok.",vải mát rộng_rãi mặc,1,tiki_sentiment
"Mua trog tỉnh mà đặt hàng từ thứ 6 tuần trước, thứ 4 tuần sau mới thấy đến nơi.",mua trog tỉnh đặt_hàng tuần tuần,0,tiki_sentiment
87886868076,87886868076,0,dduongdev_shopee_raw
85122151789,85122151789,0,dduongdev_shopee_raw
41930486783,41930486783,0,dduongdev_shopee_raw
48189638405,48189638405,0,dduongdev_shopee_raw
Shop k nói rõ hơi thất vọng.,shop hơi thất_vọng,0,tiki_sentiment
Vải đẹp dày .,vải đẹp dày,1,tiki_sentiment
Các bạn k nên mua nhea.,mua nhea,0,tiki_sentiment
"Gói cẩn thận, nói chung là oke, bộ ngủ rộng mượt, áo len vải hơi mỏng chút.",gói cẩn_thận nói_chung oke_bộ ngủ rộng mượt áo len vải hơi mỏng chút,1,tiki_sentiment
15440770202,15440770202,1,dduongdev_shopee_raw
Chúc shop luôn đông khách nhé!,chúc shop đông,1,tiki_sentiment
Đóng gói sản phẩm rất chắc chắn.,đóng_gói sản_phẩm chắc_chắn,1,tiki_sentiment
85776048036,85776048036,1,dduongdev_shopee_raw
Nhưng ví hơi bị lỗi nhé shop.,ví_hơi lỗi shop,1,tiki_sentiment
K lên gấu quần.,gấu quần,0,tiki_sentiment
75296896198,75296896198,1,dduongdev_shopee_raw
78730957481,78730957481,0,dduongdev_shopee_raw
Quá đẹp cho một cuộc tình mỗi tội em bị rộng.,đẹp tình tội rộng,1,tiki_sentiment
"Chỉ riêng đợt này rất bất mãn, đồ không giống hình lắm, mua màu đỏ lại giao màu đen.",đợt bất_mãn đồ giống_hình mua màu đỏ giao màu đen,0,tiki_sentiment
Mau dam wa..mac ao mong k dc...ao bi loi quai..,mau dam wa mac ao mong ao bi_loi quai,0,tiki_sentiment
Vải mỏng nhưng đẹp.,vải mỏng đẹp,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Bộ hồng với vàng màu đẹp lắm.,chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời hồng vàng màu đẹp,1,tiki_sentiment
90001683919,90001683919,0,dduongdev_shopee_raw
"Sp đẹp, giao hàng nhanh.Phục vụ tốt.",sản_phẩm đẹp giao hàng phục_vụ,1,tiki_sentiment
Dễ mấy kháh lắm.,mấy kháh,0,tiki_sentiment
Đúng kiểu ullzang hàn quốc sang chảnh nên mình thíc lắm.ahihi.,kiểu ullzang hàn_quốc chảnh thíc ahihi,1,tiki_sentiment
"Trên cả tuyệt vời luôn ạ, nên mua của shop, được tặng kèm quà nữa ạ.",tuyệt_vời mua shop tặng kèm quà,1,tiki_sentiment
"sp ok , chất liệu đẹp giống hình.",sản_phẩm chất_liệu đẹp hình,1,tiki_sentiment
Gói hàng còn bị dơ và móp méo.,gói hàng dơ móp méo,0,tiki_sentiment
Đặt 3 sản phẩm.,sản_phẩm,1,tiki_sentiment
Lần sau sẽ ủng hộ bạn ☺️☺️.,ủng_hộ,1,tiki_sentiment
áo ưng lắm nạ 😚 shop nhiệt tình nữa nà ☺️ ~ ncl thích lắm í ạ ☺️☺️.,áo ưng nạ_shop nhiệt_tình nà ncl_thích,1,tiki_sentiment
Vải quần hơi thô.,va quâ hơi thô,0,tiki_sentiment
67546039480,67546039480,0,dduongdev_shopee_raw
"Chất lượng sản phẩm tuyệt vời , shop dễ thương phục vụ tốt ❤️.",chất_lượng sản_phẩm tuyệt_vời shop dễ_thương phục_vụ,1,tiki_sentiment
Gắn vào test chưa có lỗi gì.,gắn test lỗi,1,tiki_sentiment
"Giao hàng nhanh, chủ shop nhiệt tình, áo giống hình.",giao hàng chủ_shop nhiệt_tình áo hình,1,tiki_sentiment
"Không như vài khách trc mua chê áo rộng thùng thình, mà e còn muốn nó rộng thùng thình hơn xíu nữa.",trc mua chê áo rộng thùng_thình rộng thùng_thình xíu,1,tiki_sentiment
Ổn chỉ thừa còn nhìu k vắt sổ.,ổn thừa nhìu vắt sổ,0,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Lúc đặt mình đang cần gấp nên giục shop mấy lần liền nhg ad vẫn rất thân thiện.,chất_lượng sản_phẩm tuyệt_vời gấp giục shop mấy liền nhg admin thân_thiện,1,tiki_sentiment
Siêu thích ý.,siêu,1,tiki_sentiment
Tiếc là ko có size nhỏ.,tiếc size,1,tiki_sentiment
Nghe hợp lý ghê nhỉ?,hợp_lý ghê_nhỉ,0,tiki_sentiment
"Mình rất hài lòng, cảm ơn shop.",hài_lòng cảm_ơn shop,1,tiki_sentiment
35876102717,35876102717,0,dduongdev_shopee_raw
15786445295,15786445295,1,dduongdev_shopee_raw
55092951998,55092951998,1,dduongdev_shopee_raw
Truyện - Dấu Ấn Hoàng Gia,truyện dấu_ấn hoàng_gia,1,khngxuninh_shopee_tiki
"Chất lượng sản phẩm tuyệt vời, đẹp hơn cả sự mong đợi.",chất_lượng sản_phẩm tuyệt_vời đẹp mong_đợi,1,tiki_sentiment
Shop ship hàng siêu nhanh.,shop giao hàng hàng siêu,1,tiki_sentiment
Rất đáng tiền áo rêu tay dài quá Chất lượng sản phẩm tuyệt vời.,tiền áo rêu chất_lượng sản_phẩm tuyệt_vời,1,tiki_sentiment
Quá đẹp.chất vải quá ok.đã mua thử chỗ khác nhưng xấu hơn của shop rất nhiều.,đẹp chất vải mua thử chỗ xấu shop,1,tiki_sentiment
K nên mua tẹo nào chuột chạy vào tấm keo rồi lại chạy ra dc.,mua tẹo chuột chạy keo chạy,0,tiki_sentiment
Very good !,very good,1,tiki_sentiment
"Sản phẩm đẹp, vừa ý.",sản_phẩm đẹp,1,tiki_sentiment
11949052762,11949052762,0,dduongdev_shopee_raw
Chất lượng sp kém .,chất_lượng sản_phẩm kém,0,tiki_sentiment
"Chất lượng sản phẩm rất kém, Áo thân bên to nhỏ, ko đều, nẹp Áo may nhăn nhúm, vải rất xấu, mua 3bộ chỉ 1bộ tạm ổn với giá tiền!!!",chất_lượng sản_phẩm kém áo_thân to_nhỏ nẹp áo may_nhăn nhúm vải xấu mua bộ_chỉ tạm ổn giá tiền,0,tiki_sentiment
"Sh rat Ok vi co kem theo phieu bao hanh, sua chua quan ao nua, thích cách phuc vu cua sh.",sh rat vi_co kem phieu hanh sua chua_quan ao nua thi ch ca ch phuc vu_cua sh,1,tiki_sentiment
hàng giao nhanh.,hàng giao,1,tiki_sentiment
Vải mềm dày vừa phải siêu co giãn mặc rất thích.,vải mềm_dày vừa_phải siêu_co giãn mặc,1,tiki_sentiment
82090979925,82090979925,0,dduongdev_shopee_raw
Chán luôn.,chán,0,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời, ram ngon lành :))).",chất_lượng sản_phẩm tuyệt_vời ram ngon_lành,1,tiki_sentiment
Tiền phí ship hơi đắt.,tiền phí giao hàng hơi đắt,0,tiki_sentiment
Vừa mới đi giày đã có mấy bạn hỏi chỗ mua rồi 😆😆😆 sẽ ủng hộ shop tiếp.,vừa_mới đi giày mấy chỗ mua ủng_hộ shop tiếp,1,tiki_sentiment
11941381978,11941381978,1,dduongdev_shopee_raw
Giá rẻ siêu rẻ.,giá rẻ siêu rẻ,1,tiki_sentiment
"Đặt hôm qua,hnay đã giao.",hôm_qua hnay giao,1,tiki_sentiment
59163015802,59163015802,1,dduongdev_shopee_raw
Rất ưng ý vs sp của shop chất liệu đẹp giống hình giao hàng nhanh.,ưng_ý sản_phẩm shop chất_liệu đẹp hình giao hàng,1,tiki_sentiment
Hình ảnh con thỏ thành con gấu.,hình_ảnh thỏ thành gấu,0,tiki_sentiment
86368283293,86368283293,0,dduongdev_shopee_raw
Balo nhỏ nhỏ nhưng đẹp lắm ạ..,balo nhỏ_nhỏ đẹp,1,tiki_sentiment
Cám ơn bn giao đúng mẫu.,cám_ơn bn giao mẫu,1,tiki_sentiment
11170174293,11170174293,1,dduongdev_shopee_raw
đẹp toẹt vời lun sh.,đẹp toẹt_vời lun sh,1,tiki_sentiment
88190158281,88190158281,0,dduongdev_shopee_raw
"Thấy có vẻ tốt, hương thơm.",có_vẻ tốt_hương thơm,1,tiki_sentiment
Rất đáng tiền😙😙.,tiền,1,tiki_sentiment
Không biết shop có sẵn hàng hay k nhưng thời gian shop giao hàng cho vdon rất lâu.,shop sẵn hàng thời_gian shop giao hàng vdon,0,tiki_sentiment
Form hơi nhỏ so vs mong đợi.,form hơi mong_đợi,1,tiki_sentiment
Ưng nhất trong những sp đã đặt.,ưng sản_phẩm,1,tiki_sentiment
Cách mà Shop phục vụ rất tốt.,shop phục_vụ,1,tiki_sentiment
56919013357,56919013357,1,dduongdev_shopee_aug
11357302908,11357302908,0,dduongdev_shopee_raw
Kiểu dáng đẹp.,kiểu_dáng đẹp,1,tiki_sentiment
Áo đẹp.vải mềm mại.,áo đẹp vải mềm_mại,1,tiki_sentiment
Với giá tiền này thì quá tốt .Đóng gói sản phẩm rất đẹp và chắc chắn.,giá tiền đóng_gói sản_phẩm đẹp chắc_chắn,1,tiki_sentiment
16362307525,16362307525,1,dduongdev_shopee_raw
"Thiệp dày, in rõ nét.",thiệp dày in nét,1,tiki_sentiment
14548543037,14548543037,0,dduongdev_shopee_raw
Mà đánh giá 5 🌟 đơn tiếp theo giảm 5k k shop hihi.,đánh_giá đơn tiếp_theo shop hihi,1,tiki_sentiment
Hàng chất lượng hơn giá sản phẩm nhak mọi người.,hàng chất_lượng giá sản_phẩm nhak,1,tiki_sentiment
Đã sáng khắp phòng.,khắp phòng,1,tiki_sentiment
Chuẩn bị và giao hàng rất lâu.,chuẩn_bị giao hàng,0,tiki_sentiment
"Ngoài việc giao sai màu, còn đâu là ok.",giao sai màu,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền💖💖💖.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ tiền,1,tiki_sentiment
"Vải nóng , xấu, áo bị bẩn Chất lượng sản phẩm rất kém.",vải nóng xấu áo bẩn chất_lượng sản_phẩm kém,0,tiki_sentiment
Đồng hồ điện tử nam nữ sport S07 kiểu dáng thời trang thể thao,đồng_hồ điện_tử nam_nữ sport s07 kiểu_dáng thời_trang thể_thao,1,khngxuninh_shopee_tiki
16194982914,16194982914,1,dduongdev_shopee_raw
10836974527,10836974527,0,dduongdev_shopee_raw
Nhan tin không trả lời.,nhan_tin trả_lời,0,tiki_sentiment
68622044312,68622044312,1,dduongdev_shopee_raw
16353885847,16353885847,1,dduongdev_shopee_raw
Mua áo ngực màu da thì giao màu đen.!.,mua áo ngực màu_da giao màu đen,0,tiki_sentiment
Giao đúng hẹn và tư vấn nhiệt tình.,giao hẹn tư_vấn nhiệt_tình,1,tiki_sentiment
Lông rất xịn..,lông xịn,1,tiki_sentiment
Chắc chắn sẽ ủng hộ shop thêm nữa 😊.,chắc_chắn ủng_hộ shop,1,tiki_sentiment
Chất lượng sản phẩm tuyệt vời ..Đóng gói sản phẩm rất đẹp và chắc chắn..rẻ mà chất.,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp chắc_chắn rẻ chất,1,tiki_sentiment
Lạp xưởng nạc nhiều vừa miệng rất ngon.,lạp_xưởng nạc miệng ngon,1,tiki_sentiment
Sp rất xấu.,sản_phẩm xấu,0,tiki_sentiment
Khỏi phải mặc Đôi.,mặc đôi,0,tiki_sentiment
Ung y quá.,ung_y,1,tiki_sentiment
Hàng k i hình.,hàng_không i_hình,0,tiki_sentiment
91221341577,91221341577,0,dduongdev_shopee_raw
Áo về tay giống như hàng mặc rồi.,áo hàng mặc,0,tiki_sentiment
43345148875,43345148875,0,dduongdev_shopee_raw
Shop Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,shop đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ thời_gian giao hàng,1,tiki_sentiment
Sẽ ủng hộ tiếp ♥️.,ủng_hộ tiếp,1,tiki_sentiment
Cạp chun vừa rộng vừa dão ko mặc đc cái nào hết.,cạp chun rộng dão mặc được_cái,0,tiki_sentiment
"Nhưng cũng rất tốt, shop rất nhiệt tình.",tốt_shop nhiệt_tình,1,tiki_sentiment
13124149112,13124149112,0,dduongdev_shopee_raw
84299386169,84299386169,1,dduongdev_shopee_raw
Coi như bố thí cho cân thịt.,coi bố_thí cân thịt,0,tiki_sentiment
Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Có cả hộp nữa 😆😆😆 sẽ còn ủng hộ <3.,chất_lượng sản_phẩm đóng_gói sản_phẩm chắc_chắn hộp ủng_hộ,1,tiki_sentiment
Sản phẩm mặc mát.,sản_phẩm mặc mát,1,tiki_sentiment
"Váy giống mô tả, ren đẹp.",váy mô_tả ren đẹp,1,tiki_sentiment
76231328214,76231328214,0,dduongdev_shopee_raw
"Mua 3 loại của shop đều rất đẹp, vừa vặn, chắc chắn.",mua shop đẹp vặn chắc_chắn,1,tiki_sentiment
- Rất đáng tiền.,tiền,1,tiki_sentiment
Áo mềm mặc thoải mái.,áo mềm mặc thoải_mái,1,tiki_sentiment
Dk 3 Áo đẹp nhưng Áo sọc trắng hồng k đẹp như hinhg chán quá mà.,dk áo đẹp áo_sọc trắng_hồng đẹp hinhg chán,0,tiki_sentiment
"Xinh yêu lắm, mua đi các nàng.",xinh_yêu mua đi nàng,1,tiki_sentiment
87563518087,87563518087,1,dduongdev_shopee_raw
Hàng đẹp y hình.,hàng đẹp y_hình,1,tiki_sentiment
"Chất áo đẹp, mỗi tội áo to quá.",chất áo đẹp tội áo to,1,tiki_sentiment
57547970710,57547970710,1,dduongdev_shopee_raw
Áo rất đẹp 👍👍👍.,áo đẹp,1,tiki_sentiment
Màu son đẹp.,màu son đẹp,1,tiki_sentiment
Sp được BH 24T và dịch vụ BH ở TQ hãng này khá ổn.,sản_phẩm bh 24 dịch_vụ bh tq hãng ổn,1,tiki_sentiment
• k có móc treo như trên ảnh quảng cáo sp của shop 😕 hơi buồn.,móc treo ảnh quảng_cáo sản_phẩm shop hơi buồn,0,tiki_sentiment
80120498564,80120498564,1,dduongdev_shopee_raw
mua giúp thôi nên ko biết thế nào nhưng nghe người thân gọi điện nói là cũng được nhưng nếu mua được màu đen thì tuyệt hơn.,mua giúp thế_nào người_thân gọi điện mua màu đen tuyệt,1,tiki_sentiment
89794925582,89794925582,0,dduongdev_shopee_raw
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh keo sữa hơi lỏng.,đóng_gói sản_phẩm đẹp chắc_chắn shop phục_vụ thời_gian giao hàng keo sữa hơi lỏng,1,tiki_sentiment
Áo giặt ra màu!,áo giặt màu,0,tiki_sentiment
"Túi cực đẹp, kiểu dáng vừa sang trọng vừa cá tính, form cứng cáp không phải bàn lại còn được shop đóng gói rất chu đáo.",túi cực đẹp kiểu_dáng sang_trọng cá_tính form cứng_cáp bàn shop đóng_gói chu_đáo,1,tiki_sentiment
13409225664,13409225664,1,dduongdev_shopee_raw
"Chất mát, giá rẻ, chuẩn màu chuẩn form.",chất mát giá rẻ chuẩn màu chuẩn form,1,tiki_sentiment
"Y hình, vải cũng đc...",y_hình vải,1,tiki_sentiment
Giao hàng nhanh ❤️ áo xinh như hình ❤️ mỗi tội hơi mỏng xíu.,giao hàng áo_xinh hình tội hơi mỏng_xíu,1,tiki_sentiment
"Chất lượng sản phẩm tuyệt vời,chủ shop nhiệt tình giải đáp thắc mắc,nhờ có sim này mà đt lock thành đt QT cmnr 😂 Shop phục vụ rất tốt Rất đáng tiền.",chất_lượng sản_phẩm tuyệt_vời chủ_shop nhiệt_tình giải_đáp thắc_mắc sim đt lock thành đt qt cmnr_shop phục_vụ tiền,1,tiki_sentiment
Shop mà có quần áo của phụ nữ với trẻ e nữa chắc e ủng hộ shop kịch liệt luôn ạ.,shop ma_co quâ a_o cu a_phu nư_vơ tre e_nư a_chă e_u ng hô shop ki ch liê,1,tiki_sentiment
14574613734,14574613734,0,dduongdev_shopee_raw
14214884550,14214884550,0,dduongdev_shopee_raw
78673535792,78673535792,0,dduongdev_shopee_raw
Nếu có thể sẽ mua tiếp 1 nữa!,có_thể mua tiếp,1,tiki_sentiment
30274293625,30274293625,0,dduongdev_shopee_raw
Áo đẹp nè.chị bán hàng nhiệt tình nữa.,áo đẹp nè hàng nhiệt_tình,1,tiki_sentiment
86559380950,86559380950,1,dduongdev_shopee_raw
chủ shop nhiệt tình. áo siêu xinh. mình hơn 80kg mặc vẫn ok 😍😍 hàg bigsize đẹp mà hạt dẻ nữa 😚😚😚.,chủ shop nhiệt_tình áo siêu_xinh 80 kg mặc hàg bigsize đẹp hạt_dẻ,1,tiki_sentiment
32622913714,32622913714,0,dduongdev_shopee_raw
Chất lượng sản phẩm tuyệt vời đặt 3 bộ . 1 bộ thiếi vit voi ốc . .,chất_lượng sản_phẩm tuyệt_vời thiếi vit voi ốc,1,tiki_sentiment
