prod,com,rat
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,Dây xích lỏng lẻo và bị hở ra,3.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Đúng với mô tả:có vẻ được
Màu sắc:xanh
Chất liệu:vải đệm
Thấy lớp đệm hơi mỏng,sợ không hiệu quả lắm",3.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Lúc sạc củ sạc dự phòng vào máy điện thoại thì củ sạc hơi nóng, sạc pin vào đt từ củ sạc lúc đầy pin 100% sạc xuống đến 74 % thì củ sạc tự sập về 0% , thành ra chỉ dùng được khoảng 30% dung lượng pin ở củ sạc",3.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Màu sắc:đặt hàng màu xám..mà shop giao màu đen
Đúng với mô tả:ko đúng với mô tả
Chất liệu:kém
Shop giao hàng sai màu",1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Mua cặp 13-14 mà ra cặp hơi to, chắc cỡ 17",1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Đúng với mô tả:ko đúng
Hình khác nhận hàng khác thất vọng",1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Đặt xanh giao đen, đặt 15inh giao 16 hay 17inch gì đó mà dư ra rất nhiều.",1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Đúng với mô tả:không đúng với mô tả; túi bỏ laptop 15 in nhưng  14  in vẫn ko bỏ vừa
Không đúng với nhu cầu mua",1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,Hàng ko giống ảnh. Không có ngăn bên cạnh,1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,Đặt 2 ngăn nhưng giao 1 ngăn . Ktra hàng trc khi giao à,1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Hàng rởm, vừa mua về đã bị tuột chỉ khâu. Lần cuối mua của xốp",1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,Chất lượng dây đeo tệ,1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,Đặt hàng màu xanh. Shop gửi màu đen. Cẩu thả.,1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,Đặt màu xám mà giao màu đen,1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Rẻ nhưng xấu quá, khóa thì hỏng",1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,Chất liệu:đặt màu xám ra màu xanhh,1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Màu sắc:dúng
Góc laptop không có chống sốc quá tệ dĩnidncnjdfmkd hhbb",1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Mua 2 ngăn nhưng lại nhận được hàng chỉ có 1 ngăn, quá buồn",1.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Đúng với mô tả:đúng hài lòng
Màu sắc:xanh navy
Chất liệu:vải
shop chuẩn bị hàng và giao nhanh, túi nhìn đơn giản nhưng rất sang, đường chỉ may đẹp k bung tróc, trong túi có lớp chống sốc nma k được dày chỉ vừa đủ thôi. Nói chung cũng ok, đáng tiền mua",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Màu sắc:đen
Đúng với mô tả:đúng
Chất liệu:vải bố
Giao đúng size 14inch, giao khá là nhanh. Chất vải dày dặn chống sốc dày bảo vệ được laptop khỏi các sự va đập. Xứng đáng để mua nè",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Đúng với mô tả:👌🏻💯
Chất liệu:loại vải này chống trầy xước và nước
Màu sắc:xám
Mẫu màu xám rất đẹp, có lớp đệm bên trong ...như đóng ni lap 16 inch ....Còn về sự thật có đúng như mô tả mà shop PR 0 thì....(vì chỉ up được 1clip nên mình dùng ảnh cho mn tham khảo về độ chân thật của sp)
* về trầy xước: 
mình đã test thử và một góc thước đã mòn nhưng cái vỏ y nguyên 0 hề hấn zì.
* về chống nước:
ảnh mình chụp có lẽ nhìn sẽ 0 được rõ nhưng nước 0 hề thấm vào lớp trong.
--> Kết luận về độ chân thật của sp là 💯 như shop PR. Shop rất uy tín và đáng ủng hộ 😉👌🏻",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Đúng với mô tả:đúng
Màu sắc:tím than
Chất liệu:không rõ
Hàng đóng gói cẩn thận. Giao hàng nhanh chóng. Chất liệu vải ok, chống xốc tốt, kiểu dáng ok",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Đã nhận được hàng rồi , giao hàng nhanh hơn dự kiến, mẫu mã đúng như quảng cáo, đường chỉ may rất đẹp, tỉ mỉ , mn nên mua ủng hộ shop nhé",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Giá rẻ, chất vải dày đẹp lắm. Túi chống sốc đựng vừa y laptop 13,3 inch. Lại còn có 1 ngăn nhỏ, có thể để sổ tay, lót chuột. Rất hài lòng với các sp rẻ đẹp của ahop",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Đúng với mô tả:đúng
Màu sắc:xám
Chất liệu:không rõ
Chất lượng sản phẩm đúng và tốt. Thời gian chuẩn bị hàng nhanh. Rất ưng và cảm ơn shop đã mang đến sản phẩm chất lượng như này.",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Đúng với mô tả:đúng mô tả nha.
Màu sắc:xanh dương đậm
Chất liệu:vải nỉ
Xài êm lắm nha mọi người nên mua nha. Cái mình mua 15inch xài ok nhé",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Đúng với mô tả:Đúng mô tả
Chất liệu:Chất liệu khá đẹp
Màu sắc:Màu sắc đúng như giới thiệu
Nên mua mọi người nhé. Tặng  shop 5 sao.",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Quá hài lòng 
Giả rẻ 
Giao hàng nhanh 
Sản phẩm đúng mô tả 
Khóa kéo xịn 
Chống thấm và chống sốc tốt 
Đơn giản đẹp 
Tiện",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Chất liệu:vải
Màu sắc:xám
Bên trong có lớp lót chống va đập, túi có hai ngăn để đựng máy và phụ kiện
Giá thành rẻ, chuẩn size máy, màu sắc ok",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"do mình không ở gần sản phẩm nên lấy hình khác tạm, shop giao nhanh, đóng gói cẩn thận
shop trl tin nhắn tốt hỗ trợ mình tận tình",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Chất liệu:Vải
Đúng với mô tả:đúng
Màu sắc:đen
Đã nhận được hàng giao nhanh đúng với sản phẩm đã đặt, giá cả tương đối rẻ, túi đẹp.",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Chất liệu:tot
Màu sắc:đẹp
Đúng với mô tả:đúng
Hàng đẹp chất lượng cao, giá thành rẻ mà đẹp,túi chất vải tốt,chống thấm nước,dày dặn chắc chắn,đựng laptop của mình là 16inch vẫn thừa nhé,nói chung là nên mua nhé mọi",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Chất liệu:Blah Ok
Đúng với mô tả:Ừ giống
Màu sắc:ok la
Nhìn chung hàng min có về được không biết dùng có tốt không Blah cơ bản là đảm bảo và ok la",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Màu sắc:xám
Đúng với mô tả:đúng với mô tả
Chất liệu:vải hay gì mình hổng biết nữa
Sản phẩm hợp với giá tiền ok la la la 🙆🙆🙆",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Màu sắc:xám
Đúng với mô tả:Đúng
Shop đóng gói đẹp túi đựng laptop ok shipper giao hàng nhanh chóng mình khá hài lòng thanks shop và shopee",5.0
Túi Chống Sốc Bảo Vệ Laptop 2 ngăn. Bọc Đệm Chống Sốc Macbook laptop nhiều size 13 inch 14inch 15.6inch,"Chất liệu:vải
Màu sắc:màu xám tro
Đúng với mô tả:sản phẩm đúng mô tả
Túi đựng thoải mái laptop 15.6, có 2 ngăn và có quai xách.",5.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Đúng với mô tả:đặt mầu đen giao màu vàng cho 4* thôi
Chất lượng sản phẩm:giữ nhiệt 12h ok đấy
❤️Sản phẩm có lưới lọc và dây treo
Bao gồm : 1 bình giữ nhiệt inox 304 và 1 lưới lọc inox
-Bình Giữ Nhiệt Inox Giữ Nhiệt Tối Ưu khả năng bảo quản nhiệt tốt , giúp bạn luôn thưởng thức được các thức uống ngon miệng hơn .
- Chất liệu inox 316 và thiết kế chắc chắn của bình cho hiệu quả bảo quản nhiệt độ tốt, giúp giữ nguyên nhiệt độ cũng như hương vị của đồ uống suốt cả ngày dài.
- Chất liệu bình được làm từ inox, do đó cho độ an toàn và độ bền cao.
- Với chất liệu inox gọn nhẹ và thiết kế hình trụ tròn, bình giữ nhiệt sẽ mang đến cho bạn sự tiện lợi và thoải mái cả khi sử dụng cũng như bảo quản hoặc mang theo trong ba lô, túi xách.
- Được sản xuất bằng inox bền, không gỉ sét, không bị hư hỏng khi bị va đập, đặc biệt không chứa các tạp chất độc hại ảnh hưởng đến sức khỏe.
- Sản phẩm còn giúp bạn lưu trữ trọn vẹn hương vị, dinh dưỡng, vitamin,.. của nước trái cây, sinh tố hay bất kỳ loại nước uống nào khác.",4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Đúng với mô tả:như mô tả
Chất lượng sản phẩm:hài lòng
Đóng gói sản phẩm cẩn thận chắc chắn đẹp giao hàng nhanh chóng giá cả hợp lý cho shop 5sao sẽ ủng hộ shop trong thời gian tới mọi người nên mua ủng hộ shop nhé",4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Chất lượng sản phẩm:inox 316
Đúng với mô tả:đung với mẫu
Hàng đẹp giữ nhiệt tốt mình để Nước nóng từ tối đến trưa hôm sau nước vẫn còn nóng nhé mọi người à. Nói chung nên mua",4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Đúng với mô tả:Hàng như hình
Hàng như hình sản phẩm nhận cũng khá đẹp mắt, mà inox 316 chứ ko phải inox 304 như sp để",4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Hình ảnh với video không liên quan đến sản phẩm nhưng đánh giá thì liên quan nha. Mình đặt 1 ấm 1000ml nâu và 1 ấm 1000ml bạc. Ban đầu mình tưởng 2 ấm hoàn toàn cùng loại nhưng không. 2 ấm khác loại hoàn toàn. Ấm bạc có vẻ chất lượng tốt hơn nhiều và kết cấu chắc chắn hơn, mình nhấc 2 ấm lên thì ấm bạc nặng hơn ấm nâu 1 chút
 Mình mở ra thì thấy kết cấu ấm bạc vẫn chắc chắn hơn nhiều. Còn ấm nâu và hầu như các ấm  màu thì có vẻ cùng loại. Nhưng nói chung với giá tiền này thì mình cảm thấy tạm ưng. Mn nên tham khảo mua ấm bạc nhé!!!",4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Chất lượng sản phẩm:tốt
Giá rẻ nhưng đẹp, chất ok, chuẩn bị hàng và giao cực nhanh. Nhưng trừ 1 ⭐ vì đặt màu mận tím lại giao màu nâu",4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Đúng với mô tả:đung
Chất lượng sản phẩm:ok
Khui hàng hộp méo mó
Đáy bình bị móp
Giao hàng nhanh
Giữ nóng 9-10h
Còn lạnh chưa test chưa biết
Trừ 1 sao vì đáy bình bị móp",4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Chất lượng sản phẩm:tam
Đúng với mô tả:đúng
Nói chung là tạm đc với giá tiền.",4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Đúng với mô tả:đúng
Chất lượng sản phẩm:tốt
Giá cả hợp lý giao hàng nhanh chóng nhân viên nhiệt tình, có bể 01 phần ở nắp, nhưng lổi vận chuyển.",4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Chất lượng sản phẩm:mới nhận chưa dùng nên chưa biết
Đúng với mô tả:hàng đúng với mô tả
Cận tết nhưng giao hàng khá ok. 
Hàng đúng mô tả, nhận hàng khá ưng í. 👍",4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,Bình nhận đk khá ưng...ko biết giữ nhiệt tốt ko mới nhận à..gái hàng sơ sài quá .. mua hộ bạn nên có j bạn ý phản hồi tốt sẽ mua cho mấy chị em công ty... mua hai bình nhưng bình kia bị vở mất tiêu...đang đợi shop phản hồi..thôi cho shop 4 sao trc,4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Đúng với mô tả:đúng mô tả
Chất lượng sản phẩm:tốt
Giữ ấm đc lâu",4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Đúng với mô tả:sai màu
Chất lượng sản phẩm:ok
Giao hàng nhanh, đủ số lượng nhưng sai màu, đặt 1 bình bạc, 1 bình xanh mà gửi 2 bình vàng, chắc hết màu giao đại!",4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Đúng với mô tả:đúng
Chất lượng sản phẩm:ok
Hàng giao nhanh đúng vs mô tả nói chung ra ae tiền nào của nấy 7₫iểm",4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,Bình giá rẻ nên cx k đòi hỏi nhiều giữ đc tầm 1h đến 2h k lâu,4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Đúng với mô tả:đúng với mô tả
Chất lượng sản phẩm:Chất luong san pham tot
Bình rất đẹp mà shop giao nhầm màu.",4.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,Bình nước giao tới thì bị gãy mất cái chỗ cài dây. Nhận hàng mà ko hài lòng gì cả. Nếu nhiều tiền thì mình đổi trả ngay . Mà có vài chục nên ngại đổi.,3.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Chất lượng sản phẩm:Bình thường
Đúng với mô tả:đúng chất liệu nhưng khác màu
Đặt màu bạc mà giao màu vàng, không đúng màu, hộp bị bung ra luôn. Đáy bình thì bị móp, nắp thì chầy xước. Hơi thất vọng. Giao hàng nhanh",3.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Đúng với mô tả:Sai màu
Chất lượng sản phẩm:tốt
Sản phẩm ổn trong tầm giá nhưng mình đặt màu xanh shop lại giao màu đỏ. Không lẽ lại trả lại hàng",3.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Đúng với mô tả:đúng
Shop đóng gói ko cẩn thận để khi nhận hàng thì thấy bị bể nắp, hay bể sẵn rồi bỏ cái mảnh vào cũng ko biết nữa. Đã thấy rất nhiều bạn review là bị bể rồi mà vẫn cứ mua. Rút kinh nghiệm. Mua đồ mới mà bể là Ko ưng ý xí nào.  Mới mua về nge mùi hôi khó chịu lắm, nghỉ thời gian nó sẽ hết mùi nhưng nge hôi miết, ko uống được chắc bỏ, ko nên mua nhé mn",3.0
Bình Giữ Nhiệt Nóng Lạnh 1000ml Chất Liệu Inox 304 Cao Cấp - Bảo Quản Nhiệt Độ Tốt - Chất Liệu An Toàn,"Chất lượng sản phẩm:tốt
Đúng với mô tả:không
Mình đặt màu xanh than mà ship màu bạc, shop cũng k nhắn tin lại , tự ý đổi hàng",3.0
